tree_id,flag_id,site_id,plot_id,dist_x_tr,dist_y_tr,dist_sm,az_sm,tree_type,spp,status,crown_class,crown_cond,dbh,height,hdm_pa,b_lc,dmr_l,dmr_m,dmr_u,broom_pa,broom_pos,stem_pa,path_ind_1,path_ind_2,dam_agent_1,dam_agent_2,notes
m28,y1,cr_1,26,NA,NA,1.9,337.9,mature,Fd,LS,D,1,84,NA,-,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m29,y126,cr_1,26,NA,NA,6.5,15,mature,Hw,LS,C,1,33.2,28.4,Y,Y,2,2,1,Y,4,Y,1,n,O,O,NA
m30,y53,cr_1,26,NA,NA,6.4,69,mature,Cw,LS,D,1,136,NA,-,-,NA,NA,NA,-,-,-,n,n,AX,O,NA
m31,y16,cr_1,26,NA,NA,3.3,105.4,mature,Hw,LS,I,1,28.5,NA,Y,Y,2,2,1,Y,4,Y,n,n,O,O,NA
m32,y130,cr_1,26,NA,NA,5.4,144.8,mature,Hw,LS,C,2,34,32.8,Y,Y,2,2,2,Y,7,Y,n,n,O,O,NA
m33,y10,cr_1,26,NA,NA,5.2,183.2,mature,Hw,LS,I,1,13.9,NA,Y,Y,2,1,1,Y,8,N,n,n,O,O,NA
m34,w119,cr_1,26,NA,NA,10.1,187.1,mature,Mb,LS,C,1,47.8,NA,-,-,NA,NA,NA,-,-,-,5,n,O,O,NA
m35,w25,cr_1,26,NA,NA,11.4,181.7,mature,Hw,LS,C,1,39.3,33,Y,Y,2,2,1,Y,4,Y,n,n,O,O,NA
m36,y12,cr_1,26,NA,NA,2.5,209.2,mature,Hw,SN,-,missing,49.8,NA,Y,-,NA,NA,NA,-,-,-,-,-,AX,O,NA
m37,y69,cr_1,26,NA,NA,5.2,233.6,mature,Cw,DS,-,missing,9,NA,-,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m38,y55,cr_1,26,NA,NA,6.7,234.1,mature,Cw,LS,S,1,13.2,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m39,y23,cr_1,26,NA,NA,7.7,236.9,mature,Cw,LS,S,1,16,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m40,w111,cr_1,25,NA,NA,7.3,268.5,mature,Hw,LS,C,1,41.2,27.7,Y,Y,2,2,1,Y,4,Y,1,n,O,O,NA
m41,w5,cr_1,25,NA,NA,5.6,36.7,mature,Hw,LS,C,1,48.3,31.9,Y,N,2,2,1,Y,4,Y,n,n,O,O,NA
m42,w66,cr_1,25,NA,NA,3.9,129.1,mature,Hw,LS,C,1,31.8,NA,Y,Y,2,2,1,Y,4,Y,1,n,O,O,NA
m43,w115,cr_1,25,NA,NA,3,170.9,mature,Hw,LS,S,1,16.5,NA,Y,Y,2,1,0,Y,1,Y,1,n,O,O,NA
m44,y101,mi_1,21,NA,NA,6.7,155.7,mature,Hw,LS,C,1,45.4,NA,Y,N,2,2,1,Y,4,N,n,n,AX,O,NA
m45,y100,mi_1,21,NA,NA,6,161.5,mature,Hw,LS,C,2,60.1,41.5,Y,N,2,2,1,Y,4,N,n,n,O,O,NA
m46,y103,mi_1,21,NA,NA,4.8,133.1,mature,Hw,LS,S,1,12.5,NA,Y,Y,0,1,0,N,-,N,n,n,NX,O,NA
m47,y105,mi_1,21,NA,NA,5.7,197.2,mature,Ep,DS,-,missing,35.6,NA,-,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m48,y106,mi_1,21,NA,NA,4.8,212.8,mature,Hw,LS,S,1,14.1,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m49,y107,mi_1,21,NA,NA,5.2,230,mature,Hw,LS,S,2,13.1,NA,N,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m50,y108,mi_1,21,NA,NA,4.5,238.4,mature,Hw,LS,C,1,57.5,40.6,Y,Y,1,1,0,N,-,missing,n,n,O,O,NA
m51,y110,mi_1,21,NA,NA,2.8,291.1,mature,Hw,LS,I,2,23.8,NA,Y,Y,0,1,0,N,-,missing,1,n,O,O,NA
m52,y115,mi_1,21,NA,NA,3.7,329.8,mature,Hw,LS,C,1,42.9,NA,Y,Y,2,0,1,Y,1,N,5,n,O,O,NA
m53,y116,mi_1,21,NA,NA,5.3,333.4,mature,Cw,LS,I,1,29.9,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m54,y114,mi_1,21,NA,NA,4.4,23.4,mature,Hw,LS,C,1,39.1,NA,Y,Y,2,1,0,Y,1,N,n,n,O,O,NA
m55,y113,mi_1,21,NA,NA,4.7,66.5,mature,Hw,LS,C,1,60.4,NA,Y,Y,2,2,0,Y,4,N,1,n,AX,O,NA
m56,y112,mi_1,21,NA,NA,3.7,71.1,mature,Hw,LS,C,1,64.8,39.3,Y,Y,2,1,0,Y,4,N,1,n,O,O,NA
m57,y111,mi_1,21,NA,NA,2.7,95.5,mature,Hw,LS,S,2,20.4,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m58,w42,mi_1,22,NA,NA,6.4,179.4,mature,Hw,LS,S,1,14.6,NA,Y,Y,0,1,0,Y,8,N,n,n,O,O,NA
m59,w41,mi_1,22,NA,NA,8.5,195.3,mature,Hw,LS,S,2,20.8,NA,Y,Y,2,1,1,N,-,missing,1,n,O,O,NA
m60,w45,mi_1,22,NA,NA,6.8,215.6,mature,Hw,DS,-,missing,18.6,NA,N,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m61,w44,mi_1,22,NA,NA,7.7,223,mature,Hw,LS,C,1,57,35.9,Y,Y,2,1,1,Y,1,N,n,n,O,O,NA
m62,w2,mi_1,22,NA,NA,4.3,294.4,mature,Hw,LS,I,1,20.3,NA,Y,Y,2,2,1,Y,1,N,n,n,O,O,NA
m63,w1,mi_1,22,NA,NA,2.3,306.2,mature,Hw,DS,-,missing,17,NA,Y,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m64,w34,mi_1,22,NA,NA,5.5,26.3,mature,Hw,LS,I,1,42.6,32.2,Y,Y,2,2,1,Y,7,N,1,n,O,O,NA
m65,w40,mi_1,22,NA,NA,3.5,38.8,mature,Hw,LS,S,2,19.7,NA,Y,Y,2,2,1,N,-,missing,n,n,O,O,NA
m66,w38,mi_1,22,NA,NA,4,71.5,mature,Hw,DS,-,missing,15.1,NA,Y,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m67,w72,mi_1,22,NA,NA,6.2,58,mature,Hw,DS,-,missing,11.3,NA,Y,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m68,w71,mi_1,22,NA,NA,7,59,mature,Hw,LS,S,1,12.7,NA,Y,Y,0,0,0,N,-,missing,n,n,NX,O,NA
m69,w68,mi_1,22,NA,NA,7.9,63.1,mature,Hw,LS,S,2,13.5,NA,Y,Y,2,0,0,N,-,missing,1,n,O,O,NA
m70,w3,mi_1,22,NA,NA,3,105,mature,Hw,LS,D,1,70,36.8,Y,Y,2,2,1,Y,7,N,n,n,AX,O,NA
m71,y63,mi_1,23,NA,NA,7.5,251.1,mature,Hw,LS,D,1,90.3,40.9,Y,N,2,2,1,Y,4,N,n,n,AX,O,NA
m72,y64,mi_1,23,NA,NA,3.1,141.4,mature,Hw,LS,C,1,40.2,27.2,Y,Y,2,1,1,Y,4,Y,1,n,O,O,NA
m73,y71,mi_1,23,NA,NA,2.5,187.8,mature,Hw,LS,I,2,21.9,NA,Y,Y,2,2,2,Y,7,N,1,n,NX,O,NA
m74,y68,mi_1,23,NA,NA,4,206.2,mature,Hw,SN,-,missing,9.4,NA,Y,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m75,y60,mi_1,23,NA,NA,5.3,223.2,mature,Hw,LS,S,2,17.9,NA,Y,N,1,0,1,N,-,missing,1,4,O,O,NA
m76,y61,mi_1,23,NA,NA,4.9,256.9,mature,Hw,LS,S,2,13.3,NA,Y,N,0,1,0,N,-,missing,n,n,O,O,NA
m77,y62,mi_1,23,NA,NA,3.2,298.2,mature,Hw,SN,-,missing,10.4,NA,N,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m78,y70,mi_1,23,NA,NA,4.5,314.4,mature,Hw,LS,D,2,86.9,42.8,Y,Y,2,2,1,Y,7,N,n,n,O,O,NA
m79,y67,mi_1,23,NA,NA,5.9,336.7,mature,Hw,LS,S,2,18,NA,Y,Y,2,2,1,Y,4,Y,n,n,O,O,NA
m80,y36,mi_1,23,NA,NA,1.6,0.8,mature,Hw,LS,I,1,28.6,NA,Y,Y,2,1,0,Y,2,N,n,n,O,O,NA
m81,y58,mi_1,23,NA,NA,6.6,64.5,mature,Hw,DS,-,missing,12,NA,Y,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m82,y69,mi_1,23,NA,NA,4.5,85.7,mature,Hw,LS,I,1,15.4,NA,Y,Y,1,1,1,N,-,missing,n,n,O,O,NA
m83,w115,mi_1,24,NA,NA,5.5,258.2,mature,Hw,LS,I,1,34.6,NA,Y,Y,2,1,0,Y,4,N,n,n,O,O,NA
m84,w150,mi_1,24,NA,NA,4.9,264.6,mature,Hw,LS,D,1,76.2,41,Y,Y,2,2,1,Y,4,N,n,n,NX,O,NA
m85,w116,mi_1,24,NA,NA,5.4,321.5,mature,Hw,LS,S,1,9.9,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m86,w120,mi_1,24,NA,NA,5.6,28,mature,Hw,DS,-,missing,10.3,NA,Y,-,NA,NA,NA,-,-,-,-,-,DR,O,NA; Armillaria confirmed
m87,w121,mi_1,24,NA,NA,5.1,39.2,mature,Hw,DS,-,missing,9.8,NA,Y,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m88,w123,mi_1,24,NA,NA,6,63.3,mature,Hw,LS,D,1,98.1,45.1,Y,Y,2,2,1,Y,4,N,n,n,AX,O,NA
m89,w124,mi_1,24,NA,NA,5.4,70.5,mature,Hw,LS,S,1,30.3,NA,Y,Y,1,1,0,N,-,missing,n,n,O,O,NA
m90,w125,mi_1,24,NA,NA,2.9,148,mature,Hw,LS,C,1,52.4,32.4,Y,Y,2,1,0,Y,4,N,n,n,O,O,NA
m91,w122,mi_1,24,NA,NA,3.7,41.1,mature,Hw,LS,S,1,13.9,NA,Y,Y,1,1,1,N,-,missing,n,n,O,O,NA
m92,y4,ph_1,36,NA,NA,3.1,238.9,mature,Hw,LS,I,1,19.8,NA,Y,N,1,0,0,N,-,N,n,n,O,O,NA
m93,y66,ph_1,36,NA,NA,3.1,238.9,mature,Hw,LS,I,1,21.7,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m94,y123,ph_1,36,NA,NA,4.2,251.8,mature,Hw,LS,C,1,32.9,22.2,Y,Y,0,0,0,N,-,Y,n,n,O,O,NA
m95,y102,ph_1,36,NA,NA,4.4,315.4,mature,Hw,LS,C,1,39.7,25.7,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m96,y24,ph_1,36,NA,NA,4.4,315.4,mature,Hw,LS,S,1,12.7,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m97,y64,ph_1,36,NA,NA,2.9,331.5,mature,Hw,LS,I,1,24.2,NA,N,-,NA,NA,NA,-,-,-,1,5,O,O,NA
m98,y69,ph_1,36,NA,NA,2.2,357.3,mature,Hw,LS,C,1,27.2,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m99,y14,ph_1,36,NA,NA,5.6,353.8,mature,Hw,LS,I,1,26,NA,N,-,NA,NA,NA,-,-,-,n,n,DS,O,NA
m100,y115,ph_1,36,NA,NA,6.1,0.1,mature,Hw,LS,I,1,19.8,NA,N,-,NA,NA,NA,-,-,-,n,n,DS,O,NA
m101,y113,ph_1,36,NA,NA,5,13.5,mature,Hw,LS,I,1,22.2,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m102,y67,ph_1,36,NA,NA,5.6,29.3,mature,Hw,LS,S,1,13.1,NA,N,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m103,y38,ph_1,36,NA,NA,4.7,54.1,mature,Hw,LS,S,1,9.4,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m104,y111,ph_1,36,NA,NA,4.6,66.4,mature,Hw,LS,I,1,20.1,NA,Y,Y,0,0,0,Y,8,N,n,n,O,O,NA
m105,y103,ph_1,36,NA,NA,7,88.2,mature,Hw,LS,C,1,26.3,NA,Y,N,1,0,0,N,-,N,n,n,O,O,NA
m106,y7,ph_1,36,NA,NA,2.6,101.7,mature,Hw,LS,C,1,33,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m107,y117,ph_1,36,NA,NA,2.6,101.7,mature,Hw,LS,S,1,15.6,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m108,y119,ph_1,36,NA,NA,2.6,101.7,mature,Hw,LS,C,1,36.3,26.4,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m109,y45,ph_1,36,NA,NA,2.6,101.7,mature,Hw,LS,S,1,10.1,NA,N,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m110,y6,ph_1,36,NA,NA,4.4,167.1,mature,Hw,LS,I,1,20.2,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m111,y114,ph_1,36,NA,NA,5.8,187,mature,Hw,LS,C,1,39.1,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m112,y70,ph_1,36,NA,NA,5.2,196,mature,Hw,LS,I,1,17.9,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m113,y3,ph_1,36,NA,NA,5.4,196,mature,Hw,LS,S,1,18.1,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m114,w20,ph_1,37,NA,NA,3,235.6,mature,Hw,LS,I,1,24.7,NA,Y,N,0,0,1,N,-,N,n,n,O,O,NA
m115,w10,ph_1,37,NA,NA,1.6,219,mature,Hw,LS,I,1,17.8,NA,Y,N,1,1,0,N,-,N,n,n,O,O,NA
m116,w7,ph_1,37,NA,NA,7.2,275,mature,Hw,SN,-,3,10.8,NA,N,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m117,w58,ph_1,37,NA,NA,7.8,279.6,mature,Hw,LS,C,1,47.7,NA,Y,Y,1,1,0,Y,8,N,n,n,O,O,NA
m118,w25,ph_1,37,NA,NA,5.3,304.9,mature,Hw,LS,C,1,38.8,27.3,Y,Y,2,0,0,Y,8,Y,n,n,O,O,NA
m119,w67,ph_1,37,NA,NA,4.2,288.2,mature,Hw,LS,C,1,34.8,NA,Y,Y,2,2,1,Y,7,Y,1,n,O,O,NA
m120,w68,ph_1,37,NA,NA,2.3,278.2,mature,Hw,SN,-,3,14.5,NA,Y,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m121,w70,ph_1,37,NA,NA,5.8,329.8,mature,Hw,LS,C,1,43.9,NA,Y,Y,1,0,0,Y,8,N,n,n,O,O,NA
m122,w61,ph_1,37,NA,NA,7.4,340.6,mature,Hw,LS,S,2,14.1,NA,Y,N,1,1,0,Y,4,N,n,n,O,O,NA
m123,w108,ph_1,37,NA,NA,6.4,346.2,mature,Hw,LS,I,1,19.9,NA,Y,N,0,0,1,Y,3,N,5,n,O,O,NA
m124,w66,ph_1,37,NA,NA,5.6,344.5,mature,Hw,LS,C,1,31,NA,N,-,NA,NA,NA,-,-,-,2,n,DS,O,NA
m125,w103,ph_1,37,NA,NA,2.7,26.4,mature,Hw,LS,C,1,44.2,NA,Y,Y,1,0,0,Y,1,N,n,n,O,O,NA
m126,w115,ph_1,37,NA,NA,2.3,90.7,mature,Hw,LS,D,1,52.8,34.2,Y,Y,0,0,0,N,-,N,n,n,O,O,NA
m127,w105,ph_1,37,NA,NA,0.9,98.5,mature,Hw,LS,I,1,24,NA,Y,Y,0,0,0,N,-,N,1,n,O,O,NA
m128,w110,ph_1,37,NA,NA,3.5,141,mature,Hw,SN,-,4,9.5,NA,N,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m129,w75,ph_1,37,NA,NA,5.9,133.7,mature,Hw,LS,I,1,17.8,NA,Y,N,0,1,0,N,-,missing,n,n,O,O,NA
m130,w32,ph_1,37,NA,NA,6.3,137.7,mature,Hw,LS,S,1,10.1,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m131,w13,ph_1,37,NA,NA,9.7,133,mature,Hw,LS,I,1,16.4,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m132,w107,ph_1,37,NA,NA,9.6,117.1,mature,Hw,LS,I,1,23.9,NA,Y,N,1,1,0,N,-,N,n,n,O,O,NA
m133,w26,ph_1,37,NA,NA,7.8,114.2,mature,Hw,LS,C,1,43.8,NA,Y,Y,0,0,0,Y,8,N,n,n,O,O,NA
m134,w11,ph_1,37,NA,NA,8.3,144.3,mature,Hw,LS,I,1,23.4,NA,N,-,NA,NA,NA,-,-,-,n,n,DS,O,NA
m136,w125,ph_1,37,NA,NA,7.7,153,mature,Hw,LS,C,1,39.6,NA,N,-,NA,NA,NA,-,-,-,n,n,DS,O,NA
m137,w40,ph_1,37,NA,NA,6.3,156.8,mature,Hw,LS,S,1,15.7,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m138,w116,ph_1,37,NA,NA,4.8,178.3,mature,Hw,SN,-,2,16.3,NA,Y,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m139,w28,ph_1,37,NA,NA,8.5,180.5,mature,Hw,LS,C,1,40.5,22.5,Y,Y,0,0,0,Y,8,N,n,n,O,O,NA
m140,y39,ph_1,38,NA,NA,3.8,242,mature,Hw,LS,C,1,35,25,Y,Y,0,0,0,N,-,Y,n,n,O,O,NA
m141,y121,ph_1,38,NA,NA,4,250.9,mature,Hw,LS,I,1,19.8,NA,Y,N,0,1,0,N,-,N,1,n,O,O,NA
m142,y62,ph_1,38,NA,NA,1.4,230.6,mature,Hw,LS,C,1,25.7,NA,Y,Y,1,0,0,N,-,N,n,n,O,O,NA
m143,y54,ph_1,38,NA,NA,2.3,329.2,mature,Hw,LS,C,1,34.8,22.2,Y,Y,1,1,0,Y,1,N,n,n,O,O,NA
m144,y47,ph_1,38,NA,NA,3.4,346.3,mature,Hw,LS,I,2,16.2,NA,Y,Y,0,0,0,N,-,N,n,n,O,O,NA
m145,y61,ph_1,38,NA,NA,4.6,327.4,mature,Hw,LS,I,1,22.3,NA,Y,Y,2,1,1,Y,4,Y,n,n,O,O,NA
m146,y23,ph_1,38,NA,NA,5.5,309.9,mature,Hw,LS,I,1,24.1,NA,Y,Y,0,0,0,N,-,N,n,n,DS,O,NA
m147,y120,ph_1,38,NA,NA,6,313.8,mature,Hw,LS,C,1,32.9,NA,Y,N,0,1,0,N,-,N,n,n,O,O,NA
m148,y27,ph_1,38,NA,NA,6,313.8,mature,Hw,LS,C,1,34.5,NA,Y,N,1,1,0,Y,4,N,n,n,O,O,NA
m149,y130,ph_1,38,NA,NA,2.7,22.9,mature,Hw,LS,I,1,31.7,NA,Y,Y,2,1,1,Y,8,N,n,n,O,O,NA
m150,y31,ph_1,38,NA,NA,7.2,2,mature,Hw,LS,I,1,22.7,NA,Y,N,2,0,0,Y,1,N,n,n,O,O,NA
m151,y8,ph_1,38,NA,NA,4.5,27.9,mature,Hw,LS,D,1,55.5,33.2,Y,Y,2,2,2,Y,7,Y,n,n,O,O,NA
m153,y11,ph_1,38,NA,NA,3.2,47,mature,Hw,LS,I,1,20.1,NA,Y,Y,2,2,2,Y,7,Y,1,n,O,O,NA
m154,y57,ph_1,38,NA,NA,3.2,79,mature,Hw,LS,C,1,46.7,NA,Y,Y,2,1,0,Y,4,Y,n,n,O,O,NA
m155,y68,ph_1,38,NA,NA,1.4,119.2,mature,Hw,LS,I,1,20.8,NA,N,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m156,y18,ph_1,38,NA,NA,4.4,170,mature,Hw,LS,C,1,35.9,26.2,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m157,y49,ph_1,38,NA,NA,4.6,203,mature,Hw,LS,I,1,21.7,NA,N,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m158,w124,ph_1,39,NA,NA,4.1,299.1,mature,Hw,LL,S,1,21,NA,N,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m160,w47,ph_1,39,NA,NA,4.7,309.2,mature,Hw,LS,S,1,18.3,NA,Y,Y,1,1,1,Y,2,N,1,n,O,O,NA
m161,w45,ph_1,39,NA,NA,5,314.4,mature,Hw,SN,-,6,65,NA,U,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m162,w35,ph_1,39,NA,NA,4.8,352.6,mature,Hw,LS,C,1,38.2,NA,Y,Y,2,0,0,Y,1,N,n,n,O,O,NA
m163,w109,ph_1,39,NA,NA,4.8,11.5,mature,Hw,LS,S,1,11.5,NA,N,-,NA,NA,NA,-,-,-,7,n,DS,O,NA
m164,w43,ph_1,39,NA,NA,5,65.1,mature,Hw,LS,D,1,66.3,34,Y,Y,2,2,1,Y,4,Y,n,n,O,O,NA
m165,w30,ph_1,39,NA,NA,6.2,99.4,mature,Hw,LS,I,1,21,NA,Y,N,0,0,1,N,-,N,n,n,O,O,NA
m166,w121,ph_1,39,NA,NA,6.2,106.2,mature,Hw,LS,I,1,24.3,NA,Y,Y,1,1,0,Y,4,N,n,n,O,O,NA
m167,w76,ph_1,39,NA,NA,6.9,117.6,mature,Hw,LS,I,1,19.2,NA,Y,Y,2,1,0,Y,2,N,n,n,O,O,NA
m168,w29,ph_1,39,NA,NA,7.7,137.9,mature,Hw,LS,D,2,84.2,32.5,Y,Y,2,2,2,Y,7,Y,2,4,O,O,NA
m169,w23,ph_1,39,NA,NA,8.9,142.5,mature,Hw,DS,-,2,14.7,NA,Y,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m170,w120,ph_1,39,NA,NA,8.9,142.5,mature,Hw,LS,S,1,16.1,NA,Y,Y,1,1,1,Y,8,N,n,n,O,O,NA
m171,w102,ph_1,39,NA,NA,4.9,161.4,mature,Hw,LS,S,1,19.1,NA,Y,Y,2,1,0,Y,1,N,1,n,O,O,NA
m172,w9,ph_1,39,NA,NA,5.4,147.5,mature,Hw,DS,-,3,10.9,NA,Y,-,NA,NA,NA,-,4,-,-,-,O,O,NA
m173,w4,ph_1,39,NA,NA,2.6,131,mature,Hw,LS,S,1,11.4,NA,Y,Y,0,0,0,N,-,missing,n,n,O,O,NA
m174,w16,ph_1,39,NA,NA,4,119.8,mature,Hw,LS,I,1,20.3,NA,Y,Y,2,1,0,Y,4,N,n,n,O,O,NA
m175,w53,ph_1,39,NA,NA,5.8,126.7,mature,Hw,LL,S,1,15.9,NA,Y,Y,0,0,0,Y,8,N,n,n,O,O,NA
m176,w2,ph_1,39,NA,NA,2.8,228.7,mature,Bl,LS,D,1,81.5,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m177,w54,ph_1,39,NA,NA,4.7,228.7,mature,Hw,LS,S,1,11.8,NA,N,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m178,y7,cr_2,29,NA,NA,5.8,198.9,mature,Fd,LS,C,1,35.6,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m179,y122,cr_2,29,NA,NA,2,118.1,mature,Fd,LS,D,1,87.4,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m180,y129,cr_2,29,NA,NA,4.3,135.9,mature,Hw,LS,S,1,15.2,NA,Y,N,0,1,0,N,-,N,n,n,O,O,NA
m181,y36,cr_2,29,NA,NA,3.7,74.2,mature,Hw,LS,C,1,47.7,38,Y,Y,2,1,1,Y,4,N,n,n,O,O,NA
m182,y4000,cr_2,29,NA,NA,1.1,46.2,mature,Hw,LS,C,1,42.9,32.7,Y,Y,2,2,1,Y,4,N,n,n,O,O,NA
m183,y65,cr_2,29,NA,NA,1.2,350,mature,Hw,LS,I,1,24.3,NA,Y,N,2,2,1,Y,4,Y,n,n,O,O,NA
m184,y58,cr_2,29,NA,NA,2.9,350,mature,Hw,LS,I,1,21.2,NA,Y,Y,1,0,0,N,-,N,1,n,O,O,NA
m185,y127,cr_2,29,NA,NA,2.9,350,mature,Hw,LS,C,1,49.5,36.3,Y,Y,2,0,0,Y,1,N,n,n,O,O,NA
m186,y105,cr_2,29,NA,NA,7.9,118.1,mature,Hw,SN,-,5,13.8,NA,U,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m187,w111,cr_2,30,NA,NA,2.9,56.9,mature,Hw,SN,-,6,15.5,NA,U,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m188,w8,cr_2,30,NA,NA,2.3,90,mature,Hw,LS,C,1,46.8,32.2,Y,Y,2,2,2,Y,7,N,n,n,O,O,NA
m189,w66,cr_2,30,NA,NA,3.7,83.6,mature,Hw,LS,C,1,44.8,40.2,Y,Y,2,1,1,Y,4,N,n,n,O,O,NA
m190,w22,cr_2,30,NA,NA,2.6,187.1,mature,Mb,LS,I,1,38.3,NA,-,-,NA,NA,NA,-,-,-,4,n,O,O,NA
m191,w50,cr_2,30,NA,NA,5.3,106.1,mature,Hw,LS,D,1,66.5,NA,Y,Y,2,2,1,Y,8,N,n,n,O,O,NA
m192,w112,cr_2,30,NA,NA,5.7,162.8,mature,Fd,LS,C,1,23.6,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m193,w65,cr_2,30,NA,NA,6.5,155.3,mature,Hw,LS,D,1,49,NA,Y,Y,1,1,1,N,-,N,n,n,O,O,NA
m194,w124,cr_2,30,NA,NA,6.3,164.5,mature,Hw,LS,I,1,21.4,NA,Y,N,2,2,1,Y,1,N,n,n,O,O,NA
m195,w120,cr_2,30,NA,NA,5.9,205.3,mature,Hw,LS,C,1,47.2,NA,Y,Y,2,2,2,Y,4,N,n,n,O,O,NA
m196,w3,cr_2,30,NA,NA,5.9,105.3,mature,Hw,SN,-,4,19.4,NA,Y,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m197,w1,cr_2,30,NA,NA,6.2,256.5,mature,Fd,LS,D,1,67.4,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m198,w52,cr_2,30,NA,NA,4.5,248.9,mature,Fd,LS,C,1,50.3,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m199,w56,cr_2,30,NA,NA,1.9,253.9,mature,Hw,LS,S,1,20.9,NA,Y,Y,2,1,1,Y,8,N,n,n,O,O,NA
m200,w71,cr_2,30,NA,NA,2.5,278.4,mature,Fd,LS,C,1,32.4,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m201,w101,cr_2,30,NA,NA,5.1,298.5,mature,Hw,LS,I,1,25.6,NA,Y,Y,1,0,1,N,-,Y,1,n,IB,O,NA
m203,w5,cr_2,30,NA,NA,6.2,278.4,mature,Fd,LS,D,1,71.2,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
m204,y64,cr_2,31,NA,NA,2.3,342.8,mature,Cw,LS,D,1,92.5,NA,-,-,NA,NA,NA,-,-,-,1,n,O,O,NA
m205,y32,cr_2,31,NA,NA,4.2,43.1,mature,Hw,SN,-,6,9.7,NA,U,-,NA,NA,NA,-,-,-,-,-,O,O,NA
m206,y9,cr_2,31,NA,NA,4.3,66.8,mature,Hw,LS,D,1,59.5,34,Y,Y,2,2,1,Y,4,Y,n,n,O,O,NA
m207,y130,cr_2,31,NA,NA,3.1,68,mature,Cw,LS,I,1,45,NA,-,-,NA,NA,NA,-,-,-,1,2,O,O,NA
m208,y115,cr_2,31,NA,NA,5.9,131.3,mature,Fd,LS,C,1,40.3,NA,-,-,NA,NA,NA,-,-,-,n,n,O,O,NA
