X,Y,tree_id,flag_id,site_id,plot_id,spp,dist_x,dist_y,status,dbh,height_m,hdm_pa,b_lc,dmr_l,dmr_m,dmr_u,broom_pa,broom_pos,stem_pa,crown_class,dam_agent_1,dam_agent_2,path_ind_1,path_ind_2,crown_cond,notes,dist_m,az_deg,outside_10,assessed_by,tree_type,dmr,dmr_f,ht_corr,Dec,corr_az_deg,tr_az,tr_leng,dist_y_h,plot_x_utm,plot_y_utm,sim_tree,tree_type_2
1247648.05314748,483358.251790146,r330,y120,mk_2,103,Hw,-0.3,1,LS,16.9,NA,Y,Y,1,1,1,N,-,Y,C,NA,NA,NA,NA,1,NA,0.965543138841732,NA,NA,NA,regen,3,3,NA,15.73100594,341.898220432617,0,30.5,0.917754625683981,1247648.35314748,483357.33403552,N,meas regen
1247646.85314748,483357.976463758,r331,y119,mk_2,103,Hw,-1.5,0.7,DS,6.8,NA,Y,-,NA,NA,NA,-,-,-,-,U,NA,NA,NA,-,NA,1.63178247354006,NA,NA,NA,regen,NA,DI,NA,15.73100594,293.184748304669,0,30.5,0.642428237978787,1247648.35314748,483357.33403552,N,meas regen
1247646.05314748,483360.362625785,r332,y107,mk_2,103,Hw,-2.3,3.3,LS,17.4,NA,Y,Y,1,1,1,Y,8,Y,C,NA,NA,NA,NA,1,NA,3.80294083464123,NA,NA,NA,regen,3,3,NA,15.73100594,322.785900798738,0,30.5,3.02859026475714,1247648.35314748,483357.33403552,N,meas regen
1247649.85314748,483359.995523934,r333,y40,mk_2,103,Hw,1.5,2.9,DS,5,NA,Y,-,NA,NA,NA,-,-,-,-,U,NA,1,NA,-,NA,3.05508110865,NA,NA,NA,regen,NA,DI,NA,15.73100594,29.4053649144685,0,30.5,2.66148841448355,1247648.35314748,483357.33403552,N,meas regen
1247649.85314748,483361.922808648,r334,y61,mk_2,103,Hw,1.5,5,LS,16.2,NA,Y,Y,2,2,1,Y,1,Y,C,NA,NA,2,NA,1,NA,4.82771569420866,NA,NA,NA,regen,5,5,NA,15.73100594,18.1017795673826,0,30.5,4.58877312841991,1247648.35314748,483357.33403552,N,meas regen
1247647.65314748,483361.28038041,r335,y126,mk_2,103,Hw,-0.7,4.3,DS,5.2,NA,N,-,NA,NA,NA,-,-,-,-,U,NA,-,NA,-,NA,4.00794685522534,NA,NA,NA,regen,NA,DU,NA,15.73100594,349.94153366859,0,30.5,3.94634489044112,1247648.35314748,483357.33403552,N,meas regen
1247647.85314748,483362.014584111,r336,y22,mk_2,103,Hw,-0.5,5.1,DS,5.8,NA,Y,-,NA,NA,NA,-,-,-,-,U,NA,-,NA,-,NA,4.70717910351865,NA,NA,NA,regen,NA,DI,NA,15.73100594,353.902497417885,0,30.5,4.6805485909883,1247648.35314748,483357.33403552,N,meas regen
1247646.05314748,483361.922808648,r337,y18,mk_2,103,Cw,-2.3,5,LS,14.8,NA,-,-,NA,NA,NA,-,-,-,C,NA,NA,1,NA,1,NA,5.13291718461428,NA,NA,NA,regen,NA,-,NA,15.73100594,333.3789044264,0,30.5,4.58877312841991,1247648.35314748,483357.33403552,N,meas regen
1247647.65314748,483364.951398913,r338,y65,mk_2,103,Cw,-0.7,8.3,LL,11.1,NA,-,-,NA,NA,NA,-,-,-,S,NA,NA,NA,NA,1,NA,7.64945913537119,NA,NA,NA,regen,NA,-,NA,15.73100594,354.749532846246,0,30.5,7.61736339317704,1247648.35314748,483357.33403552,N,meas regen
1247646.75314747,483366.236255389,r339,y3,mk_2,103,Cw,-1.6,9.7,DS,6,NA,-,-,NA,NA,NA,-,-,-,-,U,NA,NA,NA,-,NA,9.04486144716519,NA,NA,NA,regen,NA,-,NA,15.73100594,349.81098626853,0,30.5,8.90221986913462,1247648.35314748,483357.33403552,N,meas regen
1247648.05314748,483367.154010015,r340,y7,mk_2,103,Hw,-0.3,10.7,SN,12.4,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,Forked with r341,9.82455592273197,NA,NA,NA,regen,NA,DU,NA,15.73100594,358.250159464885,0,30.5,9.8199744948186,1247648.35314748,483357.33403552,N,meas regen
1247647.95314748,483367.154010015,r341,y103,mk_2,103,Hw,-0.4,10.7,SN,13.7,NA,Y,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,forked with r340,9.82811777905046,NA,NA,NA,regen,NA,DI,NA,15.73100594,357.667443123058,0,30.5,9.8199744948186,1247648.35314748,483357.33403552,N,meas regen
1247650.05314748,483364.4925216,r342,y30,mk_2,103,Hw,1.7,7.8,SN,4.8,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,7.35757588899705,NA,NA,NA,regen,NA,DU,NA,15.73100594,13.3591543609497,0,30.5,7.15848608033505,1247648.35314748,483357.33403552,N,meas regen
1247649.95314748,483364.951398913,r343,y12,mk_2,103,Hw,1.6,8.3,SN,13.8,NA,Y,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,7.78358690217522,NA,NA,NA,regen,NA,DI,NA,15.73100594,11.8623270740783,0,30.5,7.61736339317704,1247648.35314748,483357.33403552,N,meas regen
1247650.35314748,483365.685602614,r344,y67,mk_2,103,Hw,2,9.1,SN,8.1,NA,Y,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,8.58770475278333,NA,NA,NA,regen,NA,DI,NA,15.73100594,13.4673428286336,0,30.5,8.35156709372423,1247648.35314748,483357.33403552,N,meas regen
1247650.45314748,483366.511581777,r345,y47,mk_2,103,Hw,2.1,10,LS,16.8,NA,Y,Y,2,1,0,Y,1,Y,C,NA,NA,NA,NA,1,NA,9.41474138234473,NA,NA,NA,regen,3,3,NA,15.73100594,12.8884993972671,0,30.5,9.17754625683981,1247648.35314748,483357.33403552,N,meas regen
1247649.45314748,483367.062234552,r346,y111,mk_2,103,Hw,1.1,10.6,SN,7.7,NA,Y,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,9.79019184751115,NA,NA,NA,regen,NA,DI,NA,15.73100594,6.45122431319245,0,30.5,9.7281990322502,1247648.35314748,483357.33403552,N,meas regen
1247645.85314748,483366.97045909,r347,y63,mk_2,103,Hw,-2.5,10.5,SN,7.7,NA,Y,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,9.95543365275059,NA,NA,NA,regen,NA,DI,NA,15.73100594,345.456252625537,0,30.5,9.6364235696818,1247648.35314748,483357.33403552,N,meas regen
1247646.05314748,483367.979989178,r348,y8,mk_2,103,Hw,-2.3,11.6,DS,9.2,NA,Y,-,NA,NA,NA,-,-,-,-,U,NA,NA,NA,-,NA,10.8915714792165,NA,NA,NA,regen,NA,DI,NA,15.73100594,347.808929450286,0,30.5,10.6459536579342,1247648.35314748,483357.33403552,N,meas regen
1247646.95314748,483368.714192878,r349,y13,mk_2,103,Hw,-1.4,12.4,LS,11.4,NA,Y,Y,1,1,0,N,-,N,I,NA,NA,NA,NA,1,NA,11.4659487834107,NA,NA,NA,regen,2,2,NA,15.73100594,352.986646379918,0,30.5,11.3801573584814,1247648.35314748,483357.33403552,N,meas regen
1247645.95314748,483369.999049354,r350,y10,mk_2,103,Hw,-2.4,13.8,SN,9.6,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,12.8904063328713,NA,NA,NA,regen,NA,DU,NA,15.73100594,349.269773052769,0,30.5,12.6650138344389,1247648.35314748,483357.33403552,N,meas regen
1247645.85314748,483370.54970213,r351,y117,mk_2,103,Hw,-2.5,14.4,DS,8.5,NA,Y,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,13.4500499606019,NA,NA,NA,regen,NA,DI,NA,15.73100594,349.287970478988,0,30.5,13.2156666098493,1247648.35314748,483357.33403552,N,meas regen
1247645.85314748,483370.641477592,r352,y17,mk_2,103,Hw,-2.5,14.5,DS,6.8,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,13.5402368705556,NA,NA,NA,regen,NA,DU,NA,15.73100594,349.360154185512,0,30.5,13.3074420724177,1247648.35314748,483357.33403552,N,meas regen
1247648.45314748,483370.18260028,r353,y4000,mk_2,103,Hw,0.1,14,DS,15.3,NA,Y,-,NA,NA,NA,-,-,-,-,NA,NA,5,NA,-,NA,12.8489539022059,NA,NA,NA,regen,NA,DI,NA,15.73100594,0.445922355819761,0,30.5,12.8485647595757,1247648.35314748,483357.33403552,N,meas regen
1247648.45314748,483370.825028517,r354,y57,mk_2,103,Hw,0.1,14.7,LS,24.6,NA,Y,Y,2,1,0,Y,2,Y,D,NA,NA,NA,NA,1,NA,13.491363610105,NA,NA,NA,regen,3,3,NA,15.73100594,0.424688755116426,0,30.5,13.4909929975545,1247648.35314748,483357.33403552,N,meas regen
1247647.95314748,483376.239780809,r355,y121,mk_2,103,Hw,-0.4,20.6,LS,42.4,NA,Y,Y,1,1,0,N,-,-,D,NA,NA,NA,NA,1,Residual #1 at this site,18.909976333564,NA,NA,NA,regen,2,2,NA,15.73100594,358.787940246319,0,30.5,18.90574528909,1247648.35314748,483357.33403552,N,meas regen
1247650.55314748,483378.901269223,r356,y4001,mk_2,103,Fd,2.2,23.5,DS,21.9,NA,-,-,NA,NA,NA,-,-,-,-,DR,NA,NA,NA,-,NA,21.679150574332,NA,NA,NA,regen,NA,-,NA,15.73100594,5.82440129702864,0,30.5,21.5672337035736,1247648.35314748,483357.33403552,N,meas regen
1247650.15314748,483379.176595611,r357,y4002,mk_2,103,Fd,1.8,23.8,SN,14.6,NA,-,-,NA,NA,NA,-,-,-,-,DR,NA,NA,NA,-,NA,21.9166017288521,NA,NA,NA,regen,NA,-,NA,15.73100594,4.71098120941803,0,30.5,21.8425600912788,1247648.35314748,483357.33403552,N,meas regen
1247647.35314748,483380.736778475,r358,y14,mk_2,103,Hw,-1,25.5,LS,17.3,NA,Y,N,1,0,0,N,-,N,C,NA,NA,NA,NA,1,NA,23.4240982284285,NA,NA,NA,regen,1,1,NA,15.73100594,357.553237819239,0,30.5,23.4027429549415,1247648.35314748,483357.33403552,N,meas regen
1247647.75314747,483380.9203294,r359,y11,mk_2,103,Hw,-0.6,25.7,LS,11.3,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,1,1,NA,23.5939241966533,NA,NA,NA,regen,0,0,NA,15.73100594,358.54279543276,0,30.5,23.5862938800783,1247648.35314748,483357.33403552,N,meas regen
1247646.75314747,483382.388736801,r360,y123,mk_2,103,Hw,-1.6,27.3,LS,15.5,NA,Y,N,1,0,0,Y,1,N,C,NA,NA,NA,NA,1,NA,25.1057375173245,NA,NA,NA,regen,1,1,NA,15.73100594,356.346037750157,0,30.5,25.0547012811727,1247648.35314748,483357.33403552,N,meas regen
1247646.95314748,483384.040695127,r361,y116,mk_2,103,Hw,-1.4,29.1,LS,22.1,NA,N,-,0,0,0,-,-,-,C,NA,NA,2,NA,1,NA,26.7433293997912,NA,NA,NA,regen,0,0,NA,15.73100594,356.999222768215,0,30.5,26.7066596074039,1247648.35314748,483357.33403552,N,meas regen
1247649.55314748,483382.388736801,r362,y2,mk_2,103,Hw,1.2,27.3,LS,37.6,NA,Y,Y,0,0,0,N,-,N,D,NA,NA,NA,NA,1,NA,25.0834219413699,NA,NA,NA,regen,0,IBLC,NA,15.73100594,2.74209751755194,0,30.5,25.0547012811727,1247648.35314748,483357.33403552,N,meas regen
1247646.15314748,483385.509102528,r363,y4005,mk_2,103,Hw,-2.2,30.7,DS,12.4,NA,N,-,NA,NA,NA,-,-,-,-,U,NA,NA,NA,-,NA,28.2608280298608,NA,NA,NA,regen,NA,DU,NA,15.73100594,355.535220152467,0,30.5,28.1750670084982,1247648.35314748,483357.33403552,N,meas regen
1247645.95314748,483385.600877991,r364,y4006,mk_2,103,Hw,-2.4,30.8,DS,10.5,NA,N,-,NA,NA,NA,-,-,-,-,U,NA,NA,NA,-,NA,28.368545667413,NA,NA,NA,regen,NA,DU,NA,15.73100594,355.14693365247,0,30.5,28.2668424710666,1247648.35314748,483357.33403552,N,meas regen
1247646.05314748,483386.610408079,r365,y4007,mk_2,103,Hw,-2.3,31.9,SN,6.6,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,29.3665794779039,NA,NA,NA,regen,NA,DU,NA,15.73100594,355.507975614962,0,30.5,29.276372559319,1247648.35314748,483357.33403552,N,meas regen
1247646.05314748,483386.610408079,r366,y4008,mk_2,103,Hw,-2.3,31.9,SN,7.4,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,29.3665794779039,NA,NA,NA,regen,NA,DU,NA,15.73100594,355.507975614962,0,30.5,29.276372559319,1247648.35314748,483357.33403552,N,meas regen
1247639.13203729,483357.900551364,r367,w200,mk_2,109,Hw,2.1,0.5,SN,6.6,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,2.14738635217039,NA,NA,NA,regen,NA,DU,NA,15.73100594,77.9410066257519,0,30.5,0.448629184837164,1247637.03203729,483357.451922179,N,meas regen
1247639.13203729,483357.541648016,r368,w6,mk_2,109,Hw,2.1,0.1,LS,6.5,NA,Y,Y,1,0,0,N,-,N,S,NA,NA,4,NA,2,NA,2.1019159654514,NA,NA,NA,regen,1,1,NA,15.73100594,87.5534348363809,0,30.5,0.0897258369674329,1247637.03203729,483357.451922179,N,meas regen
1247639.13203729,483358.61835806,r369,w124,mk_2,109,Hw,2.1,1.3,LS,6.1,NA,N,-,0,0,0,-,-,-,S,NA,NA,1,4,2,NA,2.40220162840187,NA,NA,NA,regen,0,0,NA,15.73100594,60.9502077542637,0,30.5,1.16643588057663,1247637.03203729,483357.451922179,N,meas regen
1247637.43203729,483359.425890593,r370,w201,mk_2,109,Hw,0.4,2.2,SN,4.5,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,2.01408820478177,NA,NA,NA,regen,NA,DU,NA,15.73100594,11.4551632233296,0,30.5,1.97396841328352,1247637.03203729,483357.451922179,N,meas regen
1247637.23203729,483361.310133169,r371,w71,mk_2,109,Hw,0.2,4.3,LS,12.1,NA,Y,N,1,0,0,N,-,N,I,NA,NA,NA,NA,1,NA,3.86339126160776,NA,NA,NA,regen,1,1,NA,15.73100594,2.9674137533505,0,30.5,3.85821098959961,1247637.03203729,483357.451922179,N,meas regen
1247636.23203729,483361.57931068,r372,w202,mk_2,109,Hw,-0.8,4.6,SN,11.3,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,4.20420454236891,NA,NA,NA,regen,NA,DU,NA,15.73100594,349.030542270629,0,30.5,4.12738850050191,1247637.03203729,483357.451922179,N,meas regen
1247635.63203729,483361.758762354,r373,w123,mk_2,109,Hw,-1.4,4.8,LS,13.3,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,4.52867224340011,NA,NA,NA,regen,0,0,NA,15.73100594,341.992506135523,0,30.5,4.30684017443678,1247637.03203729,483357.451922179,N,meas regen
1247639.53203729,483362.47656905,r374,w203,mk_2,109,Hw,2.5,5.6,SN,7.5,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,5.61222559863481,NA,NA,NA,regen,NA,DU,NA,15.73100594,26.4525221493247,0,30.5,5.02464687017624,1247637.03203729,483357.451922179,N,meas regen
1247638.03203729,483363.463553256,r375,w57,mk_2,109,Hw,1,6.7,LS,15,NA,Y,N,1,0,0,N,-,N,I,NA,NA,NA,NA,1,NA,6.09423565377677,NA,NA,NA,regen,1,1,NA,15.73100594,9.44434499114313,0,30.5,6.011631076818,1247637.03203729,483357.451922179,N,meas regen
1247638.53203729,483366.155328365,r376,w56,mk_2,109,Hw,1.5,9.7,LS,27.3,26,Y,N,0,1,0,N,-,N,C,IB,AX,7,NA,1,NA,8.83172006099237,NA,NA,NA,regen,1,1,25.5,15.73100594,9.77865249180704,0,30.5,8.70340618584099,1247637.03203729,483357.451922179,N,meas regen
1247635.43203729,483367.590941757,r377,w204,mk_2,109,Hw,-1.6,11.3,SN,11.5,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,10.2644881990909,NA,NA,NA,regen,NA,DU,NA,15.73100594,351.032323681655,0,30.5,10.1390195773199,1247637.03203729,483357.451922179,N,meas regen
1247639.33203729,483368.6676518,r378,w205,mk_2,109,Hw,2.3,12.5,SN,6.9,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,11.4491305752789,NA,NA,NA,regen,NA,DU,NA,15.73100594,11.5889277018902,0,30.5,11.2157296209291,1247637.03203729,483357.451922179,N,meas regen
1247639.33203729,483368.6676518,r379,w206,mk_2,109,Hw,2.3,12.5,SN,13,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,11.4491305752789,NA,NA,NA,regen,NA,DU,NA,15.73100594,11.5889277018902,0,30.5,11.2157296209291,1247637.03203729,483357.451922179,N,meas regen
1247637.53203729,483369.56491017,r380,w12,mk_2,109,Hw,0.5,13.5,SN,15.1,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,12.1233031002488,NA,NA,NA,regen,NA,DU,NA,15.73100594,2.36371369276625,0,30.5,12.1129879906034,1247637.03203729,483357.451922179,N,meas regen
1247638.93203729,483370.282716866,r381,w207,mk_2,109,Hw,1.9,14.3,SN,7.3,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,12.9707090123511,NA,NA,NA,regen,NA,DU,NA,15.73100594,8.42321781729301,0,30.5,12.8307946863429,1247637.03203729,483357.451922179,N,meas regen
1247638.73203729,483370.82107188797,r382,w54,mk_2,109,Hw,1.7,14.9,LS,16.5,NA,Y,N,1,0,0,N,-,N,C,NA,NA,NA,NA,1,NA,13.4768009527061,NA,NA,NA,regen,1,1,NA,15.73100594,7.24674978891361,0,30.5,13.3691497081475,1247637.03203729,483357.451922179,N,meas regen
1247637.23203729,483373.243669486,r383,w120,mk_2,109,Hw,0.2,17.6,LS,24.8,25.4,N,-,0,0,0,-,-,-,C,NA,NA,NA,NA,1,forked with r384,15.7930137397847,NA,NA,NA,regen,0,0,24.9,15.73100594,0.725603257395667,0,30.5,15.7917473062682,1247637.03203729,483357.451922179,N,meas regen
1247637.33203729,483373.243669486,r384,w121,mk_2,109,Hw,0.3,17.6,LS,15.1,NA,N,-,0,0,0,-,-,-,S,NA,NA,NA,NA,1,forked with r383,15.7945966388835,NA,NA,NA,regen,0,0,NA,15.73100594,1.08833216401883,0,30.5,15.7917473062682,1247637.03203729,483357.451922179,N,meas regen
1247636.33203729,483375.48681541,r385,w208,mk_2,109,Hw,-0.7,20.1,SN,9.2,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,18.0484728947874,NA,NA,NA,regen,NA,DU,NA,15.73100594,357.777257512954,0,30.5,18.034893230454,1247637.03203729,483357.451922179,N,meas regen
1247637.33203729,483376.114896269,r386,w111,mk_2,109,Hw,0.3,20.8,LS,28.3,NA,N,-,0,0,0,-,-,-,C,NA,NA,NA,NA,1,NA,18.6653851247469,NA,NA,NA,regen,0,0,NA,15.73100594,0.92092790346291,0,30.5,18.662974089226,1247637.03203729,483357.451922179,N,meas regen
1247637.73203729,483376.025170432,r387,w209,mk_2,109,Hw,0.7,20.7,DS,8.1,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,18.586434586548,NA,NA,NA,regen,NA,DU,NA,15.73100594,2.1583770113667,0,30.5,18.5732482522586,1247637.03203729,483357.451922179,N,meas regen
1247637.33203729,483375.845718758,r388,w210,mk_2,109,Hw,0.3,20.5,SN,4.8,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,18.3962428926331,NA,NA,NA,regen,NA,DU,NA,15.73100594,0.934402524930018,0,30.5,18.3937965783237,1247637.03203729,483357.451922179,N,meas regen
1247637.93203729,483376.294347943,r389,w211,mk_2,109,Hw,0.9,21,SN,6.3,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,18.8639075655133,NA,NA,NA,regen,NA,DU,NA,15.73100594,2.73462878540159,0,30.5,18.8424257631609,1247637.03203729,483357.451922179,N,meas regen
1247635.43203729,483377.999138845,r390,w116,mk_2,109,Hw,-1.6,22.9,LS,28.3,NA,N,-,0,0,0,-,-,-,C,NA,NA,NA,NA,1,NA,20.6094180582745,NA,NA,NA,regen,0,0,NA,15.73100594,355.547395615532,0,30.5,20.5472166655421,1247637.03203729,483357.451922179,N,meas regen
1247636.13203729,483378.896397215,r391,w103,mk_2,109,Hw,-0.9,23.9,LS,9.3,NA,N,-,0,0,0,-,-,-,S,NA,NA,2,NA,1,NA,21.4633527095843,NA,NA,NA,regen,0,0,NA,15.73100594,357.596772247238,0,30.5,21.4444750352164,1247637.03203729,483357.451922179,N,meas regen
1247636.23203729,483379.075848889,r392,w212,mk_2,109,Hw,-0.8,24.1,SN,4.1,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,21.6387200712692,NA,NA,NA,regen,NA,DU,NA,15.73100594,357.881248440046,0,30.5,21.6239267091513,1247637.03203729,483357.451922179,N,meas regen
1247637.23203729,483380.421736443,r393,w213,mk_2,109,Hw,0.2,25.6,SN,9.8,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,22.9706849551155,NA,NA,NA,regen,NA,DU,NA,15.73100594,0.498866303359369,0,30.5,22.9698142636628,1247637.03203729,483357.451922179,N,meas regen
1247635.93203729,483381.677898161,r394,w214,mk_2,109,Hw,-1.1,27,SN,8,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,24.2509363168108,NA,NA,NA,regen,NA,DU,NA,15.73100594,357.400224529557,0,30.5,24.2259759812069,1247637.03203729,483357.451922179,N,meas regen
1247635.83203729,483381.588172324,r395,w215,mk_2,109,Hw,-1.2,26.9,DS,6.1,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,24.1660623814741,NA,NA,NA,regen,NA,DU,NA,15.73100594,357.153726525648,0,30.5,24.1362501442394,1247637.03203729,483357.451922179,N,meas regen
1247635.73203729,483381.588172324,r396,w216,mk_2,109,Hw,-1.3,26.9,SN,7.5,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,24.1712343711549,NA,NA,NA,regen,NA,DU,NA,15.73100594,356.91697709418,0,30.5,24.1362501442394,1247637.03203729,483357.451922179,N,meas regen
1247637.63203729,483382.934059878,r397,w52,mk_2,109,Hw,0.6,28.4,LS,21.2,NA,Y,Y,0,0,0,N,-,N,C,NA,NA,NA,NA,1,NA,25.4892004915435,NA,NA,NA,regen,0,IBLC,NA,15.73100594,1.34883176443063,0,30.5,25.4821376987509,1247637.03203729,483357.451922179,N,meas regen
1247637.53203729,483383.023785715,r398,w217,mk_2,109,Hw,0.5,28.5,SN,7.5,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,25.5767512536171,NA,NA,NA,regen,NA,DU,NA,15.73100594,1.1201467490069,0,30.5,25.5718635357184,1247637.03203729,483357.451922179,N,meas regen
1247639.23203729,483383.4724149,r399,w74,mk_2,109,Hw,2.2,29,LS,23.2,24.8,N,-,0,0,0,-,-,-,C,NA,NA,NA,NA,1,NA,26.1133307224583,NA,NA,NA,regen,0,0,24.3,15.73100594,4.83279239033597,0,30.5,26.0204927205555,1247637.03203729,483357.451922179,N,meas regen
1247637.53203729,483384.010769922,r400,w39,mk_2,109,Hw,0.5,29.6,LS,8.5,NA,N,-,0,0,0,-,-,-,S,NA,NA,NA,NA,1,NA,26.5635538548943,NA,NA,NA,regen,0,0,NA,15.73100594,1.07852969625474,0,30.5,26.5588477423601,1247637.03203729,483357.451922179,N,meas regen
1247636.03203729,483384.728576618,r401,w15,mk_2,109,Hw,-1,30.4,LS,11.7,NA,N,-,0,0,0,-,-,-,I,NA,NA,NA,NA,1,NA,27.2949789766451,NA,NA,NA,regen,0,0,NA,15.73100594,357.900397546197,0,30.5,27.2766544380996,1247637.03203729,483357.451922179,N,meas regen
1247638.23203729,483384.818302454,r402,w218,mk_2,109,Hw,1.2,30.5,SN,9,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,27.392677294481,NA,NA,NA,regen,NA,DU,NA,15.73100594,2.51077851021803,0,30.5,27.366380275067,1247637.03203729,483357.451922179,N,meas regen
1247639.43203729,483385.895012498,r403,w100,mk_2,109,Hw,2.4,31.7,LS,26.4,NA,N,-,0,0,0,-,-,-,C,NA,NA,NA,NA,1,NA,28.5441655487837,NA,NA,NA,regen,0,0,NA,15.73100594,4.8231365835314,0,30.5,28.4430903186762,1247637.03203729,483357.451922179,N,meas regen
1247639.13203729,483386.164190009,r404,w50,mk_2,109,Hw,2.1,32,LS,9,NA,N,-,0,0,0,-,-,-,S,NA,NA,2,NA,1,NA,28.788961841606,NA,NA,NA,regen,0,0,NA,15.73100594,4.18313439359002,0,30.5,28.7122678295785,1247637.03203729,483357.451922179,N,meas regen
1247637.53203729,483387.33062589,r405,w219,mk_2,109,Hw,0.5,33.3,SN,15.2,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,-,NA,-,NA,29.8828869990709,NA,NA,NA,regen,NA,DU,NA,15.73100594,0.958716827897807,0,30.5,29.8787037101551,1247637.03203729,483357.451922179,N,meas regen
1247619.5118693,483355.667073625,r406,w105,mk_2,110,Hw,-0.2,1.3,LS,10.8,NA,Y,N,1,0,1,N,-,N,S,NA,NA,5,NA,1,NA,1.19599822162357,NA,NA,NA,regen,2,2,NA,15.73100594,350.373525290686,0,30.5,1.1791572185789,1247619.7118693,483354.487916407,N,meas regen
1247621.2118693,483356.211300034,r407,w17,mk_2,110,Hw,1.5,1.9,LS,20,NA,Y,Y,2,1,0,Y,1,Y,I,NA,NA,NA,NA,1,NA,2.28474312042771,NA,NA,NA,regen,3,3,NA,15.73100594,41.0356848998995,0,30.5,1.72338362715378,1247619.7118693,483354.487916407,N,meas regen
1247619.2118693,483356.936935245,r408,w220,mk_2,110,Hw,-0.5,2.7,DS,5.2,NA,Y,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,2.49953861177494,NA,NA,NA,regen,NA,DI,NA,15.73100594,348.460882102914,0,30.5,2.44901883858696,1247619.7118693,483354.487916407,N,meas regen
1247618.4118693,483357.390457253,r409,w221,mk_2,110,Hw,-1.3,3.2,DS,4,NA,Y,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,3.18036843166741,NA,NA,NA,regen,NA,DI,NA,15.73100594,335.873182364519,0,30.5,2.9025408457326898,1247619.7118693,483354.487916407,N,meas regen
1247618.4118693,483357.390457253,r410,w222,mk_2,110,Hw,-1.3,3.2,SN,5.2,NA,N,-,NA,NA,NA,-,-,-,-,NA,NA,NA,NA,-,NA,3.18036843166741,NA,NA,NA,regen,NA,DU,NA,15.73100594,335.873182364519,0,30.5,2.9025408457326898,1247619.7118693,483354.487916407,N,meas regen
1247621.7118693,483362.560608134,r411,w55,mk_2,110,Hw,2,8.9,LS,22.5,NA,Y,Y,1,0,0,Y,1,N,C,NA,NA,NA,NA,1,NA,8.31675127211985,NA,NA,NA,regen,1,1,NA,15.73100594,13.9147844481845,0,30.5,8.07269172719404,1247619.7118693,483354.487916407,N,meas regen
1247621.7118693,483362.560608134,r412,w30,mk_2,110,Hw,2,8.9,LS,7.2,NA,N,-,0,0,0,-,-,-,S,NA,NA,NA,NA,2,NA,8.31675127211985,NA,NA,NA,regen,0,0,NA,15.73100594,13.9147844481845,0,30.5,8.07269172719404,1247619.7118693,483354.487916407,N,meas regen
