SITE_IDENTIFIER,schedule,IP_UTM,IP_NRTH,IP_EAST,BC_ALBERS_X,BC_ALBERS_Y,Longitude,Latitude,TSA,TSA_DESC,TFL,FIZ,BEC_ZONE,BEC_SBZ,BEC_VAR,owner,SAMPLE_ESTABLISHMENT_TYPE,TOTAL_PERIOD,MGMT_UNIT,OWN_SCHED_DESCRIP,GRID_BASE,GRID_SIZE,SITE_STATUS_CODE
4021042,B,11,5554336,429664,1571745.98245385,601436.914582354,-117.984236925106,50.1370818170822,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,39,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021043,B,11,5561560,431570,1572725.67971759,608847.486093189,-117.958868692965,50.2022668125185,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,41,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021044,B,11,5564133,431028,1571863.30109689,611333.084854583,-117.966929802103,50.2253414356457,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,41,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021045,B,11,5556113,429469,1571328.35518095,603176.038087958,-117.987294115341,50.1530383183359,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,52,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021046,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,31,TSA01_Arrow,,,,IA
4021047,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,27,TSA01_Arrow,,,,IA
4021048,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,31,TSA01_Arrow,,,,IA
4021049,B,11,5561384,430219,1571407.52413494,608502.398501087,-117.977764219576,50.2005263794359,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,33,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021050,B,11,5561414,430231,1571415.64476971,608533.68945516,-117.977601612861,50.2007975671645,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,30,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021051,B,11,5561709,430155,1571303.0253419,608816.917745295,-117.97872060435,50.2034413679269,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,58,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021052,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,15,TSA01_Arrow,,,,IA
4021053,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,23,TSA01_Arrow,,,,IA
4021054,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,12,TSA01_Arrow,,,,IA
4021055,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,27,TSA01_Arrow,,,,IA
4021056,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,27,TSA01_Arrow,,,,IA
4021057,B,11,5573615,426376,1566051.97847943,620158.821000145,-118.03398078229,50.3100442942166,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,37,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021058,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,31,TSA01_Arrow,,,,A
4021059,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,20,TSA01_Arrow,,,,IA
4021060,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,20,TSA01_Arrow,,,,IA
4021061,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,19,TSA01_Arrow,,,,IA
4021062,B,11,5553248,427875,1570108.15590996,600131.477200832,-118.00906119561,50.1270831870062,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,58,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021063,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,9,TSA01_Arrow,,,,IA
4021065,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,31,TSA01_Arrow,,,,A
4021066,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,30,TSA01_Arrow,,,,A
4021067,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,10,TSA01_Arrow,,,,IA
4021068,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,31,TSA01_Arrow,,,,A
4021069,B,11,5573495,422338,1562061.41914285,619530.642394941,-118.090655432686,50.3084471485749,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,41,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021070,B,11,5566650,424892,1565458.353322,613057.791970425,-118.053435268617,50.2472271471982,1,Arrow TSA,TFL23,G,ICH,wk,1,72,PSP_R,31,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4021071,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,10,TSA01_Arrow,,,,IA
4021072,B,11,5566697,424040,1564607.18239953,612997.04086367,-118.065392328204,50.2475408553476,1,Arrow TSA,TFL23,G,ICH,wk,1,72,PSP_R,43,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4021073,B,11,5572448,423736,1563580.28982964,618667.513873546,-118.070814702375,50.2992150147124,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,58,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021074,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,37,TSA01_Arrow,,,,A
4021075,B,11,5575775,425249,1564661.51746058,622160.986049891,-118.0502335642,50.3293252861249,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,43,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021076,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,33,TSA01_Arrow,,,,IA
4021077,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,33,TSA01_Arrow,,,,IA
4021078,B,11,5572528,423685,1563519.60727096,618740.500021719,-118.071546816897,50.2999277784908,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,42,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021079,B,11,5572597,423721,1563546.61695529,618813.533758942,-118.071055364586,50.3005528848348,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,42,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021080,B,11,5572629,423805,1563625.90967969,618855.888857797,-118.069882569959,50.3008514884064,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,58,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021081,B,11,5574442,425688,1565265.15685091,620893.04391188,-118.043804227961,50.3173944144083,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,42,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021082,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,27,TSA01_Arrow,,,,A
4021083,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,19,TSA01_Arrow,,,,IA
4021084,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,14,TSA01_Arrow,,,,IA
4021085,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,14,TSA01_Arrow,,,,IA
4021086,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,28,TSA01_Arrow,,,,A
4021087,B,11,5579737,432271,1571127.09392861,626979.791747739,-117.952303675424,50.3658018021159,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,38,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021088,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,10,TSA01_Arrow,,,,IA
4021089,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,5,TSA01_Arrow,,,,IA
4021090,B,11,5579050,426531,1565520.03735212,625573.843563078,-118.032863468396,50.358935539345,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,38,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021091,B,11,5578547,423528,1562604.67477332,624695.882327644,-118.074971228347,50.3540300587767,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,31,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021092,B,11,5577205,423549,1562794.78320945,623366.271084166,-118.074403742819,50.3419656186365,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,57,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4021093,B,11,5579017,428214,1567193.64704639,625753.30751462,-118.009200677639,50.358846497411,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,41,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021094,B,11,5578774,431247,1570232.89474329,625894.595272618,-117.966523581554,50.3570235370206,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,47,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4021096,B,11,5582441,429262,1567801.08987741,629284.725591176,-117.99511368309,50.3897623956502,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,58,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021097,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,20,TSA01_Arrow,,,,IA
4021098,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,5,TSA01_Arrow,,,,IA
4021099,B,11,5582897,431845,1570305.64106249,630063.237230135,-117.95886529516,50.3941679682313,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,58,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021100,B,11,5583745,431505,1569861.34750723,630862.241680134,-117.963802620128,50.4017537978967,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,32,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021101,C,11,5590011,431887,1569449.20826949,637131.514486724,-117.959566441163,50.4581428454327,45,Cascadia TSA,,G,ICH,mw,2,62,PSP_R,58,TSA45_Cascadia,Crown - Forest Management Unit,,,A
4021102,B,11,5586741,430438,1568424.81661619,633702.130353008,-117.979369533748,50.4285687671991,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,38,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021103,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,18,TSA01_Arrow,,,,IA
4021104,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,18,TSA01_Arrow,,,,IA
4021105,C,11,5591637,431174,1568536.74868413,638655.977341569,-117.969908609507,50.4726806580997,45,Cascadia TSA,TFL23,G,ICH,mw,2,62,PSP_R,58,TFL23_Interfor,Crown - Forest Management Unit,,,A
4021106,C,11,5608886,432933,1568103.03501859,656005.390747756,-117.948230315667,50.62798702461,45,Cascadia TSA,TFL23,G,ICH,mw,3,62,PSP_R,58,TFL23_Interfor,Crown - Forest Management Unit,,,A
4021107,C,11,5607366,433053,1568414.02230336,654511.127499509,-117.946259605655,50.6143331920017,45,Cascadia TSA,TFL23,G,ICH,mw,3,62,PSP_R,39,TFL23_Interfor,Crown - Forest Management Unit,,,A
4021108,,,,,,,,,45,Cascadia TSA,,G,ICH,mw,,,PSP_R,23,TSA45_Cascadia,,,,IA
4021109,,,,,,,,,45,Cascadia TSA,,G,ICH,mw,,,PSP_R,18,TSA45_Cascadia,,,,IA
4021111,C,11,5594705,430346,1567328.1991136,641597.720836923,-117.98214684483,50.5001702283133,45,Cascadia TSA,,G,ICH,mw,2,62,PSP_R,38,TSA45_Cascadia,Crown - Forest Management Unit,,,A
4021112,C,11,5608895,432954,1568122.72309932,656016.977626172,-117.947935076736,50.6280703668677,45,Cascadia TSA,TFL23,G,ICH,mw,3,62,PSP_R,57,TFL23_Interfor,Crown - Forest Management Unit,,,A
4021113,B,11,5589626,438789,1576343.52871048,637620.162857645,-117.86228146035,50.4554418264859,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,32,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021114,B,11,5590556,438770,1576207.20686711,638541.129892846,-117.86270119757,50.4638026989117,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,43,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021115,B,11,5590976,437933,1575323.98825835,638852.49890556,-117.874562332809,50.467491452189,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,41,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021116,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,31,TSA01_Arrow,,,,IA
4021117,B,11,5592495,437554,1574756.21698844,640312.853259835,-117.880155608756,50.481110438034,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,31,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021118,B,11,5592817,437511,1574672.89603577,640627.136854421,-117.880815424028,50.4840013549546,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,30,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021119,B,11,5589149,436026,1573663.30023891,636797.879022563,-117.901117438543,50.4508576610643,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,40,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021120,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,9,TSA01_Arrow,,,,IA
4021121,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,23,TSA01_Arrow,,,,IA
4021122,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,31,TSA01_Arrow,,,,A
4021123,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,31,TSA01_Arrow,,,,A
4021124,B,11,5598449,439893,1576323.83520999,646519.889830051,-117.848150727718,50.5348950551251,1,Arrow TSA,TFL23,G,ESSF,wc,4,72,PSP_R,39,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021125,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,9,TSA01_Arrow,,,,IA
4021126,B,11,5596408,438750,1575448.10483319,644349.040733246,-117.863942105405,50.5164233658242,1,Arrow TSA,TFL23,G,ESSF,wh,1,72,PSP_R,58,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021127,B,11,5572394,423768,1563618.8449669,618617.942575401,-118.070354580009,50.2987335829827,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,41,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021128,,,,,,,,,1,Arrow TSA,,G,ESSF,wc,,,PSP_R,31,TSA01_Arrow,,,,A
4021129,,,,,,,,,1,Arrow TSA,,G,ESSF,wc,,,PSP_R,31,TSA01_Arrow,,,,A
4021130,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,10,TSA01_Arrow,,,,IA
4021131,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,19,TSA01_Arrow,,,,IA
4021132,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,10,TSA01_Arrow,,,,IA
4021133,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,18,TSA01_Arrow,,,,IA
4021134,B,11,5595312,437162,1574011.60178586,643060.383474756,-117.886153795408,50.5063995853281,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,40,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021135,B,11,5596193,437707,1574440.83767419,644003.924725035,-117.878616089101,50.51437995725,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,31,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4021136,B,11,5596250,438491,1575211.19406865,644159.469348452,-117.867568857794,50.5149754315846,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,40,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021137,B,11,5593651,445818,1582806.49348657,642503.894193732,-117.763856704724,50.4923281829797,1,Arrow TSA,TFL23,G,ICH,wk,1,72,PSP_R,39,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4021138,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,23,TSA01_Arrow,,,,IA
4021139,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,23,TSA01_Arrow,,,,IA
4021140,B,11,5586882,438090,1575996.81800008,634807.567023863,-117.8716737087,50.4306935276593,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,31,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021141,B,11,5598407,439890,1576326.16660694,646477.807518718,-117.848186281999,50.5345170729241,1,Arrow TSA,TFL23,G,ESSF,wc,4,72,PSP_R,57,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021142,B,11,5598312,439851,1576299.49106544,646378.555112428,-117.848721201028,50.5336588010634,1,Arrow TSA,TFL23,G,ESSF,wc,4,72,PSP_R,57,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021143,B,11,5598366,439842,1576283.7423661,646431.037988431,-117.848856893478,50.5341434561269,1,Arrow TSA,TFL23,G,ESSF,wc,4,72,PSP_R,38,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021144,B,11,5598370,439819,1576260.42644958,646432.106565366,-117.849182041826,50.5341770589163,1,Arrow TSA,TFL23,G,ESSF,wc,4,72,PSP_R,38,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021145,B,11,5598403,439830,1576267.16631688,646466.262175437,-117.849032171531,50.5344749343815,1,Arrow TSA,TFL23,G,ESSF,wc,4,72,PSP_R,38,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021146,B,11,5598407,439903,1576339.0595056,646479.448463134,-117.848002866001,50.5345184088616,1,Arrow TSA,TFL23,G,ESSF,wc,4,72,PSP_R,38,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021147,B,11,5598405,439910,1576346.254535,646478.346162382,-117.847903781129,50.5345011436205,1,Arrow TSA,TFL23,G,ESSF,wc,4,72,PSP_R,37,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021148,B,11,5597493,439972,1576522.97420715,645580.611651659,-117.846882197336,50.5263065830982,1,Arrow TSA,TFL23,G,ESSF,wh,1,72,PSP_R,39,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021149,B,11,5597364,439881,1576449.02189688,645441.036511734,-117.848145091795,50.5251372387668,1,Arrow TSA,TFL23,G,ESSF,wh,1,72,PSP_R,57,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021150,B,11,5597345,439917,1576487.12626593,645426.714911103,-117.847634210375,50.5249700841283,1,Arrow TSA,TFL23,G,ESSF,wh,1,72,PSP_R,57,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021151,C,11,5605905,438489,1573989.37481527,653746.316442824,-117.869192434334,50.6017944380506,1,Arrow TSA,,G,ICH,mw,2,62,PSP_G,29,TSA01_Arrow,Crown - Forest Management Unit,,,A
4021152,B,11,5600189,436647,1572884.78223793,647837.940210882,-117.894244069889,50.55019873053,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,31,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021153,B,11,5600318,436794,1573014.27271408,647984.583112407,-117.892191288407,50.5513746254973,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,39,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021154,B,11,5600316,436791,1573011.55013572,647982.21859543,-117.892233290309,50.5513563168818,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,39,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021155,B,11,5599966,436554,1572820.7197998,647604.774362661,-117.895518631195,50.5481834055995,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,58,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021156,B,11,5599916,436696,1572967.86382081,647573.046605624,-117.893506111815,50.5477491945038,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,39,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021157,B,11,5599964,436668,1572934.03145462,647617.174955202,-117.893909428776,50.5481777828602,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,39,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021158,B,11,5599969,436625,1572890.75477817,647616.713234406,-117.894517131,50.5482180833313,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,39,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021159,B,11,5599984,436664,1572927.53802389,647636.529292476,-117.893969280928,50.5483571915965,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,39,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021160,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,10,TSA01_Arrow,,,,IA
4021161,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,10,TSA01_Arrow,,,,IA
4021162,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,32,TSA01_Arrow,,,,IA
4021163,B,11,5599917,436532,1572805.09112637,647553.343184948,-117.895820763988,50.5477404045602,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,40,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021164,B,11,5613288,437421,1571997.39022406,660943.167501216,-117.885528630662,50.6680687513954,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,59,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021165,B,11,5615330,440459,1574751.84333128,663354.522122741,-117.842873101331,50.6867491381112,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,41,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,IA
4021166,,,,,,,,,1,Arrow TSA,,G,ICH,mw,,,PSP_R,18,TSA01_Arrow,,,,IA
4021167,B,11,5614978,445453,1579748.41641173,663635.493215473,-117.772132347098,50.6840736100726,1,Arrow TSA,TFL23,G,ICH,wk,1,72,PSP_R,59,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021168,,,,,,,,,1,Arrow TSA,,G,ICH,mw,3,,PSP_R,32,TSA01_Arrow,,,,IA
4021169,,,,,,,,,1,Arrow TSA,,G,ICH,mw,2,,PSP_R,31,TSA01_Arrow,,,,A
4021170,B,11,5616491,446282,1580379.14191379,665242.747403009,-117.760618646139,50.6977559232961,1,Arrow TSA,TFL23,G,ICH,wk,1,72,PSP_R,57,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021171,B,11,5600149,436646,1572888.84340171,647798.09568395,-117.894251379022,50.5498389380949,1,Arrow TSA,TFL23,G,ICH,mw,2,72,PSP_R,39,TFL23_Interfor,Crown Tenure - Tree Farm Licence/Schedule B,,,A
4021181,U,11,5623421,430875,1564226.32168688,670180.44605263,-117.980042728803,50.7584404366951,27,Revelstoke TSA,,G,ICH,mw,3,91,PSP_G,10,TSA27_Revelstoke,Unknown Ownership/Exceptions,,,IA
4021182,C,11,5626035,430963,1563983.35091938,672787.706269565,-117.979285914429,50.7819548040562,27,Revelstoke TSA,,G,ICH,mw,3,62,PSP_G,10,TSA27_Revelstoke,Crown - Forest Management Unit,,,IA
4021183,C,11,5623326,434569,1567901.02137915,670552.191314606,-117.927660457109,50.7580145298573,27,Revelstoke TSA,,G,ESSF,wh,1,62,PSP_G,0,TSA27_Revelstoke,Crown - Forest Management Unit,,,A
4021184,C,11,5619318,435321,1569153.10417156,666666.555280691,-117.91629670108,50.7220599011404,27,Revelstoke TSA,,G,ESSF,wh,1,62,PSP_G,0,TSA27_Revelstoke,Crown - Forest Management Unit,,,A
4021185,C,11,5627681,432815,1565611.63738224,674656.172908477,-117.95332032664,50.7969725160852,27,Revelstoke TSA,,G,ESSF,wh,1,62,PSP_G,0,TSA27_Revelstoke,Crown - Forest Management Unit,,,A
4021186,C,11,5621718,432633,1566184.5787106,668710.90403449,-117.954810266099,50.7433344458554,27,Revelstoke TSA,,G,ICH,mw,2,62,PSP_G,0,TSA27_Revelstoke,Crown - Forest Management Unit,,,A
4021187,C,11,5627334,430464,1563324.48975725,674014.906992239,-117.986608911294,50.7935751225274,27,Revelstoke TSA,,G,ICH,mw,3,62,PSP_G,0,TSA27_Revelstoke,Crown - Forest Management Unit,,,A
4021188,C,11,5624527,431531,1564737.03807619,671361.653534339,-117.970949308312,50.7684628950691,27,Revelstoke TSA,,G,ICH,mw,3,62,PSP_G,0,TSA27_Revelstoke,Crown - Forest Management Unit,,,A
4021189,C,11,5622148,433927,1567413.3029806,669301.236480713,-117.936549838413,50.7473495829168,27,Revelstoke TSA,,G,ICH,wk,1,62,PSP_G,0,TSA27_Revelstoke,Crown - Forest Management Unit,,,A
4021190,C,11,5633236,431920,1564022.37129739,680060.607942227,-117.96704923065,50.8468158129173,27,Revelstoke TSA,,G,ESSF,wh,1,62,PSP_G,0,TSA27_Revelstoke,Crown - Forest Management Unit,,,A
4021191,C,11,5633764,429315,1561372.9747672,680256.381910503,-118.004148183668,50.8512507883755,27,Revelstoke TSA,,G,ICH,mw,3,62,PSP_G,0,TSA27_Revelstoke,Crown - Forest Management Unit,,,A
4021256,C,11,5637188,434858,1566435.72307657,684356.740899587,-117.926025775095,50.8826886861195,27,Revelstoke TSA,,G,ICH,wk,1,62,PSP_G,10,TSA27_Revelstoke,Crown - Forest Management Unit,,,IA
4021257,C,11,5635331,431573,1563413.62234394,682097.698951033,-117.972369135666,50.865611908608,27,Revelstoke TSA,,G,ICH,mw,3,62,PSP_G,10,TSA27_Revelstoke,Crown - Forest Management Unit,,,IA
4021258,C,11,5634042,425698,1557751.86126911,680076.254875558,-118.055578469014,50.8532969778286,27,Revelstoke TSA,,G,ICH,mw,3,62,PSP_G,10,TSA27_Revelstoke,Crown - Forest Management Unit,,,IA
4021259,C,11,5632981,427184,1559359.14344767,679209.851758464,-118.034260193582,50.8439462554159,27,Revelstoke TSA,,G,ICH,mw,3,62,PSP_G,10,TSA27_Revelstoke,Crown - Forest Management Unit,,,IA
4021260,C,11,5632646,425984,1558211.73233093,678725.757412936,-118.051233962157,50.840781907084,27,Revelstoke TSA,,G,ICH,mw,3,62,PSP_G,10,TSA27_Revelstoke,Crown - Forest Management Unit,,,IA
4021261,C,11,5636049,432024,1563770.02140004,682867.772076499,-117.966094703921,50.8721209613957,27,Revelstoke TSA,,G,ICH,wk,1,62,PSP_G,10,TSA27_Revelstoke,Crown - Forest Management Unit,,,IA
