SITE_IDENTIFIER,CLSTR_ID,SAMPLE_SITE_NAME,VISIT_NUMBER,FIRST_MSMT,LAST_MSMT,MEAS_DT,MEAS_YR,PERIOD,NO_PLOTS,PROJ_AGE_1,PROJECTED_DATE,PROJ_AGE_ADJ,SAMP_TYP,SAMPLE_SITE_PURPOSE_TYPE_CODE,SAMPLE_ESTABLISHMENT_TYPE,DBH_LIMIT_TAG,SAMPLE_BREAK_POINT,SAMPLE_BREAK_POINT_TYPE,PSP_PLOT_DESIGN,DBH_LIMIT_COUNT,MAT_MAIN_FM,MAT_MAIN_LM,YSM_MAIN_FM,YSM_MAIN_LM,YSM_PILOT_FM,YSM_PILOT_LM
4010011,4010011-PSP5,18-009-004G,5,N,Y,2014-05-11,2013,15,1,126,2022-12-31,117,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010012,4010012-PSP1,18-009-005G,1,Y,N,1968-07-25,1968,,1,136,2022-12-31,82,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010012,4010012-PSP2,18-009-005G,2,N,N,1978-06-20,1978,10,1,136,2022-12-31,92,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010012,4010012-PSP3,18-009-005G,3,N,N,1988-08-28,1988,10,1,136,2022-12-31,102,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010012,4010012-PSP4,18-009-005G,4,N,N,1998-08-27,1998,10,1,136,2022-12-31,112,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010012,4010012-PSP5,18-009-005G,5,N,Y,2016-06-07,2016,18,1,136,2022-12-31,130,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010013,4010013-PSP1,18-009-006G,1,Y,N,1968-07-24,1968,,1,136,2022-12-31,82,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010013,4010013-PSP2,18-009-006G,2,N,N,1978-06-20,1978,10,1,136,2022-12-31,92,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010013,4010013-PSP3,18-009-006G,3,N,N,1988-08-28,1988,10,1,136,2022-12-31,102,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010013,4010013-PSP4,18-009-006G,4,N,N,1998-08-16,1998,10,1,136,2022-12-31,112,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010013,4010013-PSP5,18-009-006G,5,N,Y,2016-06-06,2016,18,1,136,2022-12-31,130,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010014,4010014-PSP1,18-009-007G,1,Y,N,1968-07-23,1968,,1,136,2022-12-31,82,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010014,4010014-PSP2,18-009-007G,2,N,N,1978-06-20,1978,10,1,136,2022-12-31,92,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010014,4010014-PSP3,18-009-007G,3,N,N,1988-08-28,1988,10,1,136,2022-12-31,102,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010014,4010014-PSP4,18-009-007G,4,N,Y,1998-08-15,1998,10,1,136,2022-12-31,112,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010015,4010015-PSP1,18-009-008G,1,Y,N,1968-07-23,1968,,1,136,2022-12-31,82,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010015,4010015-PSP2,18-009-008G,2,N,N,1978-07-27,1978,10,1,136,2022-12-31,92,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010015,4010015-PSP3,18-009-008G,3,N,N,1988-08-28,1988,10,1,136,2022-12-31,102,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010015,4010015-PSP4,18-009-008G,4,N,N,1998-08-15,1998,10,1,136,2022-12-31,112,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010015,4010015-PSP5,18-009-008G,5,N,Y,2016-06-06,2016,18,1,136,2022-12-31,130,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010016,4010016-PSP1,18-009-033G,1,Y,N,1994-09-22,1994,,1,106,2022-12-31,78,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010016,4010016-PSP2,18-009-033G,2,N,Y,2008-09-15,2008,14,1,106,2022-12-31,92,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010017,4010017-PSP1,18-009-034G,1,Y,N,1994-09-19,1994,,1,106,2022-12-31,78,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010017,4010017-PSP2,18-009-034G,2,N,N,2008-09-16,2008,14,1,106,2022-12-31,92,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010017,4010017-PSP3,18-009-034G,3,N,Y,2014-05-20,2013,5,1,106,2022-12-31,97,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010050,4010050-PSP1,18-012-001G,1,Y,N,1973-06-18,1973,,1,87,2022-12-31,38,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010050,4010050-PSP2,18-012-001G,2,N,N,1983-06-11,1983,10,1,87,2022-12-31,48,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010050,4010050-PSP3,18-012-001G,3,N,N,1993-09-14,1993,10,1,87,2022-12-31,58,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010050,4010050-PSP4,18-012-001G,4,N,Y,2003-09-22,2003,10,1,87,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010051,4010051-PSP1,18-012-002G,1,Y,N,1973-06-22,1973,,1,87,2022-12-31,38,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010051,4010051-PSP2,18-012-002G,2,N,N,1983-06-10,1983,10,1,87,2022-12-31,48,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010051,4010051-PSP3,18-012-002G,3,N,N,1993-09-14,1993,10,1,87,2022-12-31,58,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010051,4010051-PSP4,18-012-002G,4,N,Y,2016-08-21,2016,23,1,87,2022-12-31,81,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010052,4010052-PSP1,18-012-003G,1,Y,N,1973-06-20,1973,,1,87,2022-12-31,38,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010052,4010052-PSP2,18-012-003G,2,N,N,1983-06-08,1983,10,1,87,2022-12-31,48,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010052,4010052-PSP3,18-012-003G,3,N,N,1993-09-15,1993,10,1,87,2022-12-31,58,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010052,4010052-PSP4,18-012-003G,4,N,Y,2003-09-23,2003,10,1,87,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010053,4010053-PSP1,18-012-004G,1,Y,N,1973-06-14,1973,,1,102,2022-12-31,53,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010053,4010053-PSP2,18-012-004G,2,N,N,1983-05-28,1982,9,1,102,2022-12-31,62,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010053,4010053-PSP3,18-012-004G,3,N,N,1993-10-06,1993,11,1,102,2022-12-31,73,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010053,4010053-PSP4,18-012-004G,4,N,Y,2003-09-24,2003,10,1,102,2022-12-31,83,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010054,4010054-PSP1,18-012-005G,1,Y,N,1973-06-15,1973,,1,102,2022-12-31,53,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010054,4010054-PSP2,18-012-005G,2,N,N,1983-05-27,1982,9,1,102,2022-12-31,62,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010054,4010054-PSP3,18-012-005G,3,N,N,1993-10-06,1993,11,1,102,2022-12-31,73,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010054,4010054-PSP4,18-012-005G,4,N,Y,2006-09-24,2006,13,1,102,2022-12-31,86,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010055,4010055-PSP1,18-012-006G,1,Y,N,1973-06-15,1973,,1,102,2022-12-31,53,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010055,4010055-PSP2,18-012-006G,2,N,N,1983-05-30,1982,9,1,102,2022-12-31,62,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010055,4010055-PSP3,18-012-006G,3,N,N,1993-10-06,1993,11,1,102,2022-12-31,73,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010055,4010055-PSP4,18-012-006G,4,N,Y,2003-09-25,2003,10,1,102,2022-12-31,83,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010056,4010056-PSP1,18-012-007G,1,Y,Y,1973-06-19,1973,,1,117,2022-12-31,68,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,4,N,N,N,N,N,N
4010057,4010057-PSP1,18-012-008G,1,Y,Y,1973-06-20,1973,,1,117,2022-12-31,68,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010058,4010058-PSP1,18-012-009G,1,Y,N,1973-06-21,1973,,1,29,2022-12-31,,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,4,N,N,N,N,N,N
4010058,4010058-PSP2,18-012-009G,2,N,N,1983-06-12,1983,10,1,29,2022-12-31,,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010058,4010058-PSP3,18-012-009G,3,N,N,1993-10-15,1993,10,1,29,2022-12-31,,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010058,4010058-PSP4,18-012-009G,4,N,Y,2003-09-26,2003,10,1,29,2022-12-31,10,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010059,4010059-PSP1,18-012-010G,1,Y,N,1973-06-23,1973,,1,58,2022-12-31,9,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010059,4010059-PSP2,18-012-010G,2,N,Y,1983-05-27,1982,9,1,58,2022-12-31,18,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010060,4010060-PSP1,18-012-011G,1,Y,N,1973-06-22,1973,,1,58,2022-12-31,9,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,4,N,N,N,N,N,N
4010060,4010060-PSP2,18-012-011G,2,N,Y,1983-05-27,1982,9,1,58,2022-12-31,18,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010061,4010061-PSP1,18-012-012G,1,Y,N,1973-06-21,1973,,1,17,2022-12-31,,F,PSP,PSP_G,9.1,9.1,D,,,N,N,N,N,N,N
4010061,4010061-PSP2,18-012-012G,2,N,N,1983-06-06,1983,10,1,17,2022-12-31,,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010061,4010061-PSP3,18-012-012G,3,N,N,1993-09-11,1993,10,1,17,2022-12-31,,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010061,4010061-PSP4,18-012-012G,4,N,Y,2006-09-16,2006,13,1,17,2022-12-31,1,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010062,4010062-PSP1,18-012-013G,1,Y,N,1973-06-19,1973,,1,107,2022-12-31,58,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010062,4010062-PSP2,18-012-013G,2,N,N,1983-06-07,1983,10,1,107,2022-12-31,68,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010062,4010062-PSP3,18-012-013G,3,N,N,1993-09-12,1993,10,1,107,2022-12-31,78,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010062,4010062-PSP4,18-012-013G,4,N,Y,2006-09-18,2006,13,1,107,2022-12-31,91,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010063,4010063-PSP1,18-012-014G,1,Y,N,1973-06-19,1973,,1,107,2022-12-31,58,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010063,4010063-PSP2,18-012-014G,2,N,N,1983-06-08,1983,10,1,107,2022-12-31,68,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010063,4010063-PSP3,18-012-014G,3,N,N,1993-09-12,1993,10,1,107,2022-12-31,78,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010063,4010063-PSP4,18-012-014G,4,N,N,2003-09-21,2003,10,1,107,2022-12-31,88,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010063,4010063-PSP5,18-012-014G,5,N,Y,2014-09-01,2014,11,1,107,2022-12-31,99,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010064,4010064-PSP1,18-012-015G,1,Y,N,1973-06-21,1973,,1,107,2022-12-31,58,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010064,4010064-PSP2,18-012-015G,2,N,N,1983-06-11,1983,10,1,107,2022-12-31,68,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010064,4010064-PSP3,18-012-015G,3,N,N,1993-09-13,1993,10,1,107,2022-12-31,78,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010064,4010064-PSP4,18-012-015G,4,N,Y,2006-09-17,2006,13,1,107,2022-12-31,91,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010065,4010065-PSP1,18-012-016G,1,Y,N,1973-06-11,1973,,1,117,2022-12-31,68,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010065,4010065-PSP2,18-012-016G,2,N,N,1983-06-23,1983,10,1,117,2022-12-31,78,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010065,4010065-PSP3,18-012-016G,3,N,N,1993-10-07,1993,10,1,117,2022-12-31,88,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010065,4010065-PSP4,18-012-016G,4,N,N,2006-09-26,2006,13,1,117,2022-12-31,101,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010065,4010065-PSP5,18-012-016G,5,N,Y,2014-05-24,2013,7,1,117,2022-12-31,108,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010066,4010066-PSP1,18-012-017G,1,Y,N,1973-06-13,1973,,1,137,2022-12-31,88,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010066,4010066-PSP2,18-012-017G,2,N,N,1983-06-21,1983,10,1,137,2022-12-31,98,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010066,4010066-PSP3,18-012-017G,3,N,N,1993-10-07,1993,10,1,137,2022-12-31,108,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010066,4010066-PSP4,18-012-017G,4,N,N,2006-09-25,2006,13,1,137,2022-12-31,121,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010066,4010066-PSP5,18-012-017G,5,N,Y,2014-05-25,2013,7,1,137,2022-12-31,128,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010067,4010067-PSP1,18-012-018G,1,Y,N,1973-06-12,1973,,1,137,2022-12-31,88,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010067,4010067-PSP2,18-012-018G,2,N,N,1983-06-22,1983,10,1,137,2022-12-31,98,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010067,4010067-PSP3,18-012-018G,3,N,N,1993-10-07,1993,10,1,137,2022-12-31,108,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010067,4010067-PSP4,18-012-018G,4,N,N,2003-09-24,2003,10,1,137,2022-12-31,118,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010067,4010067-PSP5,18-012-018G,5,N,Y,2014-05-24,2013,10,1,137,2022-12-31,128,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010118,4010118-PSP1,18-014-001G,1,Y,N,1973-06-14,1973,,1,87,2022-12-31,38,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010118,4010118-PSP2,18-014-001G,2,N,N,1983-05-26,1982,9,1,87,2022-12-31,47,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010118,4010118-PSP3,18-014-001G,3,N,N,1993-10-09,1993,11,1,87,2022-12-31,58,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010118,4010118-PSP4,18-014-001G,4,N,Y,2003-10-01,2003,10,1,87,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010119,4010119-PSP1,18-014-002G,1,Y,N,1973-06-15,1973,,1,87,2022-12-31,38,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010119,4010119-PSP2,18-014-002G,2,N,N,1983-05-27,1982,9,1,87,2022-12-31,47,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010119,4010119-PSP3,18-014-002G,3,N,N,1993-10-10,1993,11,1,87,2022-12-31,58,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010119,4010119-PSP4,18-014-002G,4,N,Y,2003-10-02,2003,10,1,87,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010120,4010120-PSP1,18-014-003G,1,Y,N,1973-06-18,1973,,1,87,2022-12-31,38,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010120,4010120-PSP2,18-014-003G,2,N,N,1983-05-29,1982,9,1,87,2022-12-31,47,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010120,4010120-PSP3,18-014-003G,3,N,Y,1993-10-10,1993,11,1,87,2022-12-31,58,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010121,4010121-PSP1,18-014-004G,1,Y,N,1973-06-18,1973,,1,87,2022-12-31,38,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010121,4010121-PSP2,18-014-004G,2,N,N,1983-06-08,1983,10,1,87,2022-12-31,48,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010121,4010121-PSP3,18-014-004G,3,N,N,1993-10-03,1993,10,1,87,2022-12-31,58,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010121,4010121-PSP4,18-014-004G,4,N,Y,2003-10-04,2003,10,1,87,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010122,4010122-PSP1,18-014-005G,1,Y,N,1973-06-15,1973,,1,87,2022-12-31,38,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010122,4010122-PSP2,18-014-005G,2,N,N,1983-06-21,1983,10,1,87,2022-12-31,48,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010122,4010122-PSP3,18-014-005G,3,N,N,1993-10-12,1993,10,1,87,2022-12-31,58,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010122,4010122-PSP4,18-014-005G,4,N,N,2003-10-05,2003,10,1,87,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010122,4010122-PSP5,18-014-005G,5,N,Y,2014-05-23,2013,10,1,87,2022-12-31,78,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010123,4010123-PSP1,18-014-006G,1,Y,N,1973-06-14,1973,,1,87,2022-12-31,38,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010123,4010123-PSP2,18-014-006G,2,N,N,1983-06-24,1983,10,1,87,2022-12-31,48,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010123,4010123-PSP3,18-014-006G,3,N,N,1993-10-05,1993,10,1,87,2022-12-31,58,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010123,4010123-PSP4,18-014-006G,4,N,Y,2003-10-06,2003,10,1,87,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010124,4010124-PSP1,18-014-054G,1,Y,Y,1993-10-20,1993,,1,87,2022-12-31,58,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010125,4010125-PSP1,18-014-055G,1,Y,Y,1993-10-21,1993,,1,97,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010126,4010126-PSP1,18-014-056G,1,Y,N,1993-10-21,1993,,1,97,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010126,4010126-PSP2,18-014-056G,2,N,Y,2003-09-20,2003,10,1,97,2022-12-31,78,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010141,4010141-PSP1,18-015-002G,1,Y,N,1973-06-12,1973,,1,16,2022-12-31,,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010141,4010141-PSP2,18-015-002G,2,N,N,1983-07-05,1983,10,1,16,2022-12-31,,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010141,4010141-PSP3,18-015-002G,3,N,Y,1993-10-05,1993,10,1,16,2022-12-31,,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010142,4010142-PSP1,18-015-003G,1,Y,Y,1973-06-13,1973,,1,97,2022-12-31,48,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010143,4010143-PSP1,18-015-004G,1,Y,N,1973-06-06,1973,,1,97,2022-12-31,48,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010143,4010143-PSP2,18-015-004G,2,N,N,1983-07-09,1983,10,1,97,2022-12-31,58,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010143,4010143-PSP3,18-015-004G,3,N,N,1993-09-18,1993,10,1,97,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010143,4010143-PSP4,18-015-004G,4,N,N,2003-09-27,2003,10,1,97,2022-12-31,78,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010143,4010143-PSP5,18-015-004G,5,N,Y,2021-04-22,2020,17,1,97,2022-12-31,95,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010144,4010144-PSP1,18-015-005G,1,Y,N,1973-06-07,1973,,1,97,2022-12-31,48,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010144,4010144-PSP2,18-015-005G,2,N,N,1983-07-07,1983,10,1,97,2022-12-31,58,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010144,4010144-PSP3,18-015-005G,3,N,N,1993-09-18,1993,10,1,97,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010144,4010144-PSP4,18-015-005G,4,N,N,2003-09-27,2003,10,1,97,2022-12-31,78,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010144,4010144-PSP5,18-015-005G,5,N,Y,2014-05-22,2013,10,1,97,2022-12-31,88,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010145,4010145-PSP1,18-015-006G,1,Y,N,1973-06-08,1973,,1,117,2022-12-31,68,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010145,4010145-PSP2,18-015-006G,2,N,N,1983-07-07,1983,10,1,117,2022-12-31,78,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010145,4010145-PSP3,18-015-006G,3,N,N,1993-09-19,1993,10,1,117,2022-12-31,88,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010145,4010145-PSP4,18-015-006G,4,N,N,2003-09-30,2003,10,1,117,2022-12-31,98,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010145,4010145-PSP5,18-015-006G,5,N,Y,2014-05-22,2013,10,1,117,2022-12-31,108,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010146,4010146-PSP1,18-015-007G,1,Y,N,1973-06-06,1973,,1,97,2022-12-31,48,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010146,4010146-PSP2,18-015-007G,2,N,N,1983-06-11,1983,10,1,97,2022-12-31,58,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010146,4010146-PSP3,18-015-007G,3,N,N,1993-09-19,1993,10,1,97,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010146,4010146-PSP4,18-015-007G,4,N,Y,2003-09-28,2003,10,1,97,2022-12-31,78,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010147,4010147-PSP1,18-015-008G,1,Y,N,1973-06-07,1973,,1,97,2022-12-31,48,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010147,4010147-PSP2,18-015-008G,2,N,N,1983-06-21,1983,10,1,97,2022-12-31,58,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010147,4010147-PSP3,18-015-008G,3,N,N,1993-09-20,1993,10,1,97,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010147,4010147-PSP4,18-015-008G,4,N,Y,2003-09-29,2003,10,1,97,2022-12-31,78,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010148,4010148-PSP1,18-015-009G,1,Y,N,1973-06-08,1973,,1,97,2022-12-31,48,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010148,4010148-PSP2,18-015-009G,2,N,N,1983-06-21,1983,10,1,97,2022-12-31,58,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010148,4010148-PSP3,18-015-009G,3,N,N,1993-09-20,1993,10,1,97,2022-12-31,68,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010148,4010148-PSP4,18-015-009G,4,N,N,2006-09-23,2006,13,1,97,2022-12-31,81,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010148,4010148-PSP5,18-015-009G,5,N,Y,2014-05-21,2013,7,1,97,2022-12-31,88,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010149,4010149-PSP1,18-015-010G,1,Y,N,1973-06-11,1973,,1,87,2022-12-31,38,F,PSP,PSP_G,9.1,9.1,D,IMPERIAL,1.5,N,N,N,N,N,N
4010149,4010149-PSP2,18-015-010G,2,N,N,1983-06-26,1983,10,1,87,2022-12-31,48,F,PSP,PSP_G,2,7.5,D,,,N,N,N,N,N,N
4010149,4010149-PSP3,18-015-010G,3,N,N,1993-10-04,1993,10,1,87,2022-12-31,58,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010149,4010149-PSP4,18-015-010G,4,N,Y,2006-09-22,2006,13,1,87,2022-12-31,71,F,PSP,PSP_G,2,4,D,,,N,N,N,N,N,N
4010150,4010150-PSP1,18-015-011G,1,Y,N,1973-06-13,1973,,1,87,2022-12-31,38,F,PSP,PSP_G,9.1,9.1,D,,,N,N,N,N,N,N
